INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (5, 'Elizabeth Pines', 'Suite 666', 1049, 'pet-friendly', 'forward.jpg', 2, 2, 'single', NULL, 1926.9, '2025-01-14', '24 months', 'any', 'yes', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (114, 'Ashley Ferry', 'Apt. 587', 2490, 'cozy room', 'yeah.jpg', 4, 2, 'sharing', 4.0, 982.68, '2023-08-06', '16 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (115, 'Carrillo Mountain', 'Suite 743', 2047, 'cozy room', 'choose.jpg', 4, 2, 'sharing', 3.0, 840.29, '2024-12-26', '19 months', 'any', 'any', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (116, 'Samuel Squares', 'Suite 820', 1085, 'pet-friendly', 'house.jpg', 2, 2, 'single', NULL, 1234.82, '2025-01-06', '19 months', 'yes', 'any', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (117, 'Janet Village', 'Apt. 132', 2424, 'apartment with parking', 'plant.jpg', 2, 2, 'single', NULL, 2185.03, '2025-04-16', '18 months', 'any', 'yes', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (120, 'Johnson Rapids', 'Apt. 713', 2061, 'elegant house', 'fight.jpg', 3, 2, 'single', NULL, 1666.12, '2023-11-23', '9 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (122, 'Edwin Isle', 'Suite 385', 2569, 'gated community', 'sing.jpg', 1, 2, 'sharing', 2.0, 2944.35, '2025-05-01', '7 months', 'any', 'yes', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (123, 'John Avenue', 'Apt. 730', 2333, 'modern flat', 'keep.jpg', 2, 1, 'sharing', 4.0, 2323.56, '2025-03-21', '20 months', 'any', 'yes', 'no', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (124, 'Kyle Park', 'Apt. 948', 2374, 'pet-friendly', 'as.jpg', 4, 1, 'sharing', 5.0, 2208.49, '2024-08-27', '6 months', 'any', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (125, 'Allison Path', 'Suite 388', 850, 'cozy room', 'election.jpg', 3, 1, 'sharing', 3.0, 953.01, '2024-09-16', '23 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (126, 'Alexander Tunnel', 'Apt. 857', 1818, 'pet-friendly', 'real.jpg', 4, 2, 'single', NULL, 1033.43, '2024-04-17', '20 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (127, 'Pam Cove', 'Suite 853', 1585, 'spacious apartment', 'senior.jpg', 1, 2, 'single', NULL, 763.59, '2024-01-15', '15 months', 'yes', 'yes', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (129, 'Barbara Lodge', 'Apt. 520', 2772, 'cozy room', 'management.jpg', 1, 2, 'single', NULL, 425.8, '2024-07-18', '21 months', 'any', 'any', 'yes', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (132, 'Ponce Fork', 'Apt. 289', 1958, 'gym facility', 'free.jpg', 4, 1, 'single', NULL, 2689.37, '2025-04-20', '10 months', 'any', 'any', 'yes', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (134, 'Erika Mountain', 'Suite 603', 2721, 'gym facility', 'mean.jpg', 2, 2, 'sharing', 2.0, 2165.13, '2023-07-11', '21 months', 'yes', 'any', 'no', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (135, 'Dickerson Walk', 'Suite 302', 2799, 'elegant house', 'them.jpg', 1, 2, 'single', NULL, 2712.24, '2023-08-12', '16 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (136, 'Amy Viaduct', 'Apt. 117', 796, 'elegant house', 'need.jpg', 4, 2, 'sharing', 3.0, 1297.35, '2024-08-21', '9 months', 'any', 'no', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (138, 'Fischer Mission', 'Suite 282', 1289, 'pet-friendly', 'responsibility.jpg', 2, 2, 'sharing', 4.0, 683.97, '2023-11-11', '9 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (141, 'Jasmine Course', 'Suite 728', 2081, 'pool access', 'majority.jpg', 1, 1, 'single', NULL, 1058.8, '2023-05-20', '9 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (142, 'Martin Walks', 'Apt. 420', 660, 'apartment with parking', 'series.jpg', 4, 2, 'single', NULL, 1608.63, '2024-07-18', '12 months', 'any', 'any', 'no', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (143, 'Joseph Parkway', 'Suite 344', 2822, 'apartment with parking', 'responsibility.jpg', 2, 1, 'sharing', 3.0, 1662.07, '2024-12-02', '14 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (145, 'Karen Mountain', 'Suite 043', 1265, 'elegant house', 'explain.jpg', 3, 2, 'single', NULL, 2913.65, '2023-12-24', '17 months', 'yes', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (146, 'Mccormick Locks', 'Apt. 811', 2526, 'elegant house', 'risk.jpg', 3, 1, 'single', NULL, 694.54, '2024-12-14', '18 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (148, 'Corey Knoll', 'Suite 705', 702, 'cozy room', 'interview.jpg', 1, 2, 'sharing', 4.0, 1359.41, '2023-07-03', '12 months', 'no', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (149, 'Lopez Estate', 'Apt. 444', 2258, 'apartment with parking', 'wish.jpg', 2, 2, 'sharing', 4.0, 2747.45, '2023-11-21', '22 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (152, 'Kevin Viaduct', 'Suite 387', 1924, 'cozy room', 'daughter.jpg', 3, 2, 'single', NULL, 2474.96, '2023-10-21', '14 months', 'no', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (153, 'Campbell Extensions', 'Suite 986', 2662, 'apartment with parking', 'two.jpg', 1, 1, 'single', NULL, 2397.63, '2023-05-29', '13 months', 'no', 'yes', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (156, 'Schaefer Key', 'Suite 910', 2339, 'pet-friendly', 'number.jpg', 2, 1, 'single', NULL, 1368.68, '2024-05-06', '14 months', 'any', 'no', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (160, 'Courtney Course', 'Suite 327', 2059, 'gated community', 'game.jpg', 4, 1, 'sharing', 5.0, 1177.44, '2025-03-17', '23 months', 'any', 'yes', 'yes', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (161, 'Teresa Underpass', 'Apt. 478', 2435, 'spacious apartment', 'away.jpg', 1, 2, 'single', NULL, 1880.46, '2024-03-12', '23 months', 'no', 'any', 'yes', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (162, 'Valerie Unions', 'Suite 099', 1292, 'pet-friendly', 'general.jpg', 1, 2, 'sharing', 5.0, 397.66, '2024-10-23', '15 months', 'yes', 'any', 'yes', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (163, 'Andrew Ville', 'Apt. 721', 1046, 'spacious apartment', 'table.jpg', 2, 2, 'sharing', 3.0, 602.11, '2024-02-12', '12 months', 'any', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (164, 'Steven Mountain', 'Apt. 644', 2234, 'apartment with parking', 'operation.jpg', 4, 1, 'single', NULL, 1248.18, '2025-04-22', '15 months', 'any', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (165, 'Johnson Cliff', 'Suite 351', 1245, 'gated community', 'why.jpg', 1, 2, 'single', NULL, 1368.24, '2025-03-06', '18 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (166, 'Dawson Bypass', 'Suite 334', 1407, 'apartment with parking', 'individual.jpg', 2, 1, 'single', NULL, 2173.18, '2024-08-26', '12 months', 'any', 'any', 'no', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (169, 'Hardy Ways', 'Suite 284', 1184, 'gated community', 'expect.jpg', 1, 2, 'sharing', 4.0, 2422.87, '2025-02-21', '22 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
